dataset_code,layer_code,name,description,terrestrial,marine,freshwater,cellsize_equalarea,cellsize_lonlat,units,primary_type,primary_spatial_resolution,primary_source,start_year,start_month,start_day,end_year,end_month,end_day,derivation,month,is_surface,version
Bio-ORACLE,BO2_carbonphytoltmin_bdmin,Carbon phytoplankton biomass (longterm min at min depth),Longterm minimum mole concentration of phytoplankton expressed as carbon in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppmax_bdmax,Primary production (maximum at max depth),Maximum net primary productivity of carbon at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppmax_bdmean,Primary production (maximum at mean depth),Maximum net primary productivity of carbon at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppmax_bdmin,Primary production (maximum at min depth),Maximum net primary productivity of carbon at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppmean_bdmax,Primary production (mean at max depth),Mean net primary productivity of carbon at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppmean_bdmean,Primary production (mean at mean depth),Mean net primary productivity of carbon at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppmean_bdmin,Primary production (mean at min depth),Mean net primary productivity of carbon at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppmin_bdmax,Primary production (minimum at max depth),Minimum net primary productivity of carbon at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppmin_bdmean,Primary production (minimum at mean depth),Minimum net primary productivity of carbon at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppmin_bdmin,Primary production (minimum at min depth),Minimum net primary productivity of carbon at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_pprange_bdmax,Primary production (range at max depth),Range of the net primary productivity of carbon at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_pprange_bdmean,Primary production (range at mean depth),Range of the net primary productivity of carbon at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_pprange_bdmin,Primary production (range at min depth),Range of the net primary productivity of carbon at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppltmax_bdmax,Primary production (longterm max at max depth),Longterm maximum net primary productivity of carbon at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppltmax_bdmean,Primary production (longterm max at mean depth),Longterm maximum net primary productivity of carbon at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppltmax_bdmin,Primary production (longterm max at min depth),Longterm maximum net primary productivity of carbon at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppltmin_bdmax,Primary production (longterm min at max depth),Longterm minimum net primary productivity of carbon at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppltmin_bdmean,Primary production (longterm max at mean depth),Longterm minimum net primary productivity of carbon at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_ppltmin_bdmin,Primary production (longterm min at min depth),Longterm minimum net primary productivity of carbon at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,g/mÅ¸/d,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinitymax_bdmax,Sea water salinity (maximum at max depth),Maximum sea water salinity at the bottom at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinitymax_bdmean,Sea water salinity (maximum at mean depth),Maximum sea water salinity at the bottom at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinitymax_bdmin,Sea water salinity (maximum at min depth),Maximum sea water salinity at the bottom at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinitymean_bdmax,Sea water salinity (mean at max depth),Mean sea water salinity at the bottom at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinitymean_bdmean,Sea water salinity (mean at mean depth),Mean sea water salinity at the bottom at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinitymean_bdmin,Sea water salinity (mean at min depth),Mean sea water salinity at the bottom at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinitymin_bdmax,Sea water salinity (minimum at max depth),Minimum sea water salinity at the bottom at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinitymin_bdmean,Sea water salinity (minimum at mean depth),Minimum sea water salinity at the bottom at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinitymin_bdmin,Sea water salinity (minimum at min depth),Minimum sea water salinity at the bottom at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinityrange_bdmax,Sea water salinity (range at max depth),Range of the sea water salinity at the bottom at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinityrange_bdmean,Sea water salinity (range at mean depth),Range of the sea water salinity at the bottom at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinityrange_bdmin,Sea water salinity (range at min depth),Range of the sea water salinity at the bottom at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinityltmax_bdmax,Sea water salinity (longterm max at max depth),Longterm maximum sea water salinity at the bottom at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinityltmax_bdmean,Sea water salinity (longterm max at mean depth),Longterm maximum sea water salinity at the bottom at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinityltmax_bdmin,Sea water salinity (longterm max at min depth),Longterm maximum sea water salinity at the bottom at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinityltmin_bdmax,Sea water salinity (longterm min at max depth),Longterm minimum sea water salinity at the bottom at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinityltmin_bdmean,Sea water salinity (longterm max at mean depth),Longterm minimum sea water salinity at the bottom at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_salinityltmin_bdmin,Sea water salinity (longterm min at min depth),Longterm minimum sea water salinity at the bottom at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,PSS,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_silicatemax_bdmax,Silicate concentration (maximum at max depth),Maximum mole concentration of silicate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_silicatemax_bdmean,Silicate concentration (maximum at mean depth),Maximum mole concentration of silicate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_silicatemax_bdmin,Silicate concentration (maximum at min depth),Maximum mole concentration of silicate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_silicatemean_bdmax,Silicate concentration (mean at max depth),Mean mole concentration of silicate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_silicatemean_bdmean,Silicate concentration (mean at mean depth),Mean mole concentration of silicate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_silicatemean_bdmin,Silicate concentration (mean at min depth),Mean mole concentration of silicate in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_silicatemin_bdmax,Silicate concentration (minimum at max depth),Minimum mole concentration of silicate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_silicatemin_bdmean,Silicate concentration (minimum at mean depth),Minimum mole concentration of silicate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_silicatemin_bdmin,Silicate concentration (minimum at min depth),Minimum mole concentration of silicate in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_silicaterange_bdmax,Silicate concentration (range at max depth),Range of the mole concentration of silicate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_silicaterange_bdmean,Silicate concentration (range at mean depth),Range of the mole concentration of silicate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_silicaterange_bdmin,Silicate concentration (range at min depth),Range of the mole concentration of silicate in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_silicateltmax_bdmax,Silicate concentration (longterm max at max depth),Longterm maximum mole concentration of silicate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_silicateltmax_bdmean,Silicate concentration (longterm max at mean depth),Longterm maximum mole concentration of silicate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at mean bottom depth,NA,FALSE,2
